group,datum
0,-4.875134743192412
0,-3.4481080834983837
0,-4.6623495610108305
0,-4.167553017010851
0,-2.3805047081913933
0,-3.769431102558375
0,-5.730801364423683
0,-5.342854320806223
0,-3.5472613226057947
0,-4.495684149661763
0,-4.281496730724687
0,-3.3646020095854325
0,-5.9604298421271835
0,-5.114840131702071
0,-4.051497433440338
0,-3.605355726987152
0,-2.5263364046914516
0,-4.707997869806037
0,-2.5443423225752504
0,-4.648741293409454
0,-3.7039402338599734
0,-3.766835694533994
0,-4.6640465523665116
0,-3.7748311420054974
0,-6.371085602488611
0,-4.20680685377307
0,-3.4852294035596265
0,-3.063199937734079
0,-3.505034061241377
0,-1.3795379028680226
0,-2.9641219258155145
0,-3.8822439696741564
0,-2.660117942354444
0,-4.6187061544747605
0,-4.9230763962713535
0,-3.5090898803599546
0,-5.267138123972644
0,-3.9550071582276045
0,-5.000994867621394
0,-4.225242849955394
0,-4.225852186549325
0,-5.482589999727273
0,-2.7638000215598932
0,-3.710119441825997
0,-3.977152483007038
0,-5.567700618971487
0,-2.9216425949476
0,-3.862109386132901
0,-3.5827715370924573
0,-3.8396621766125882
0,-2.348092900870625
0,-2.0585987140518975
0,-3.6348770605460348
0,-3.2801690321514942
0,-2.9475073121009427
0,-5.464930421606638
0,-4.956502012767096
0,-2.7732778270149687
0,-1.754876827252152
0,-5.600818596137125
0,-5.645876161547097
0,-4.244975990797904
0,-4.793022583177998
0,-4.1046049831229245
0,-7.829080959521384
0,-2.5605178401428
0,-4.246305359314886
0,-4.27719493692228
0,-2.737965797554126
0,-5.384213407003335
0,-3.5516966893415205
0,-7.038081928371274
0,-4.951271237543479
0,-3.686104259206593
0,-2.4727660969475567
0,-4.615661714445924
0,-1.5677465160731243
0,-2.8924093768317265
0,-2.7364289077343185
0,-3.984105107914729
0,-3.057003414715781
0,-5.190494599765298
0,-4.164859488506824
0,-3.442482079607514
0,-4.396776873716692
0,-3.04636549758644
0,-3.1996348396757983
0,-3.674952724778501
0,-3.8742080355504527
0,-5.914389687559071
0,-1.1837027614521904
0,-4.129967496201445
0,-4.35220655760183
0,-7.29561313342224
0,-4.681761047383629
0,-5.279273725719763
0,-4.595921917553673
0,-3.6115272937151914
0,-3.7217881842189695
0,-4.703913763034029
0,-4.03090334324197
0,-4.825451358756405
0,-3.867600895297558
0,-3.4823295105817893
0,-3.166211824808712
0,-1.5128478071742495
0,-3.8134198867687776
0,-3.397906109890539
0,-6.2197228303688465
0,-4.547216674161426
0,-6.14668740544362
0,-6.366817412807556
0,-4.436193823200329
0,-3.4525461856936417
0,-3.9336689404747336
0,-2.0567344013251807
0,-4.2265349347227685
0,-4.071336150541643
0,-4.185413269508773
0,-4.168083054114501
0,-7.148988494475254
0,-4.5425578512551255
0,-4.561359716376515
0,-4.8988417342753205
0,-2.985444562053134
0,-4.434535349820038
0,-3.2741879195988304
0,-4.5194603769159105
0,-3.821437666972722
0,-3.6420714182133693
0,-4.8324510431205665
0,-4.0142057088817085
0,-3.671335265766417
0,-5.095254140324059
0,-5.863282918556845
0,-4.201401753897331
0,-1.9490183066683118
0,-3.8152130265745887
0,-3.6467818121188973
0,-1.6711492355831346
0,-5.221933065262337
0,-2.7302058666914135
0,-7.731250263406745
0,-2.4534640231896967
0,-3.8780302342142066
0,-7.379979561280861
0,-3.968027759925087
0,-5.078339274542992
0,-3.2791083655452242
0,-5.4744105723842225
0,-4.137090768720182
0,-2.994692374955118
0,-3.901698301079647
0,-5.719001102688722
0,-6.921622024538836
0,-4.636613349668152
0,-3.346694985701502
0,-3.54787095536108
0,-4.966626757244346
0,-3.994046308360788
0,-2.5362107782220376
0,-5.071905985789368
0,-5.876854476847787
0,-4.511275699981004
0,-4.311759824411267
0,-4.03116385912532
0,-1.9810759634428132
0,-5.331283442913792
0,-3.015481446127103
0,-4.5128979018596596
0,-2.2402127093691
0,-2.239629312091667
0,-3.691159040354899
0,-2.6919798420915333
0,-4.992851623488928
1,-3.2093571773902183
1,-2.4077541472517288
1,-5.4623026387885325
1,-5.707848794453282
1,-4.205413628430323
1,-5.546029129889275
1,-3.076179763992436
1,-3.5701184455941157
1,-5.3092150499857675
1,-3.5829836412761855
1,-4.291230467427004
1,-3.3883828144409365
1,-5.100199152255483
1,-6.5375319991979595
1,-4.427072882606546
1,0.14826274993175748
1,-4.718036282600014
1,-3.28741944256215
1,-4.378457396135169
1,-4.9252994980142555
1,-4.216306236884471
1,-3.456778465787374
1,-5.164177213429527
1,-4.1785653691755416
1,-3.5209669932132286
1,-5.137638334708631
1,-5.135073985650081
1,-4.307303156778928
1,-4.594376177938804
1,-4.225201090095107
1,-4.158196389558143
1,-4.737276835292849
1,-5.220257696355565
1,-3.3541787657923083
1,-2.959802701432161
1,-2.789063714344719
1,-3.1231341533899846
1,-3.068140447100256
1,-7.418649056846332
1,-4.224655868921095
1,-3.6364512757073757
1,-3.1143131575583283
1,-4.894190523724711
1,-2.51279416374061
1,-5.054429933502288
1,-3.1633550092406195
1,-4.825108522029519
1,-4.477759821731209
1,-4.070273669959274
1,-3.7357310860926334
1,-2.6332581363244243
1,-4.5882102771854525
1,-5.0685422535345435
1,-3.3131291990956475
1,-2.4712013948666742
1,-6.743094912606342
1,-4.208267555045745
1,-4.317791893212942
1,-4.990529790771302
1,-3.547349400441114
1,-2.148308580057006
1,-4.25689365113911
1,-4.134078791397719
1,-3.264918516796469
1,-5.549809012873699
1,-4.1726440850864766
1,-6.771035483317442
1,-4.1166453776948755
1,-3.023430549348326
1,-4.661504954899496
1,-3.245051074525793
1,-11.063647911829733
1,-5.245807040933114
1,-4.182535829652119
1,-3.1053042537951256
1,-4.654173103906608
1,-3.2992811805534945
1,-3.4391405163588376
1,-1.4645540095474492
1,-4.621038765034087
1,-4.616078925391715
1,-2.3212064864388537
1,-2.2241068168319913
1,-5.1575662049224
1,-4.620895559383809
1,-0.7211047786845586
1,-3.0668152959028925
1,-2.8129087014690795
1,-2.6745622165393566
1,-2.402153437793486
1,-4.4730520166757195
1,-4.259910047673417
1,-6.333883655396207
1,-4.079741124102178
1,-3.792976568870344
1,-4.457449406732152
1,-4.818604585563989
1,-5.463181805146423
1,-5.847069061997342
1,-4.294993021098891
1,-4.9243111788377485
1,-6.064315911031418
1,-3.5772009281898183
1,-2.7216542463329345
1,-3.621633398699294
1,-4.502665256473559
1,-2.9846331883288277
1,-2.130287836083164
1,-4.165595640073661
1,-3.2767381916003417
1,-4.342659172221487
1,-3.516304985554787
1,-2.511294802346804
1,-3.48634817766224
1,-3.4469229671400616
1,-3.811561742657064
1,-5.985051585170995
1,-4.583105748882981
1,-4.949280439483496
1,-3.1387457153775653
1,-5.063676619478186
1,-4.756332816664444
1,-4.538836497930661
1,-3.20914065269801
1,-3.186273193055858
1,-4.0525687259412635
1,-1.7166885775370315
1,-4.444914831722356
1,-4.609737331402216
1,-3.669293765024097
1,-3.137381788425066
1,-3.7553432579923682
1,-5.998466045801782
1,-4.040741212449945
1,-4.299907569918105
1,-5.08848247392374
1,-3.1644671952745704
1,-5.285952160944794
1,-5.098475118171598
1,-3.7309751763779655
1,-3.687621370324687
1,-3.1307388925846893
1,-2.7846877057469976
1,-5.907471876559837
1,-3.435072099793551
1,-4.104621123754911
1,-2.893427822735214
1,-3.4712255613716465
1,-3.8668234232921823
1,-1.3879858761538664
1,-4.3006791961730695
1,-1.8014960721433089
1,-5.2175600301123755
1,-4.8538182376614625
1,-3.9657915153776617
1,-3.409119770440584
1,-2.507974837976549
1,-5.157053576662021
1,-3.8182972537004836
1,-3.777452896726306
1,-4.0149735396496045
1,-3.716499124041443
1,-5.74123769265017
1,-2.40813791564329
1,-4.315632007883914
1,-5.021117025926988
1,-4.0240793273688436
1,-3.935733973781723
1,-8.093474523253889
1,-4.488642118322932
1,-3.3618071580572417
1,-4.171859598393682
1,-2.6979677412888687
1,-3.5946721653239244
1,-4.62981554089934
1,-3.2524445977896246
1,-5.842058518888364
1,-4.399120964083452
1,-3.377036495428925
1,-6.156746752392313
1,-4.453181109779519
1,-3.74201810057095
1,-2.6545305627111633
1,-3.187862744060568
1,-4.249079800217759
1,-3.2414398691288513
1,-5.239798984940885
1,-4.360965781122335
1,-3.7020317521790336
1,-3.9321980130755714
1,-1.0677031463055213
1,-4.3720336052985145
1,-3.0664988135547144
1,-2.880463833867278
1,-4.915332473275734
1,-3.025970706283244
1,-3.7286608927713627
1,-2.4017890287116193
1,-5.344377950805759
1,-4.803147701409743
1,-5.581071262400823
1,-2.830523533545551
1,-4.593201187425645
1,-0.8910060927500503
1,-5.444005658775006
1,-4.077825771832317
1,-3.0643274489357273
1,-5.552577373724176
1,-4.434903916149407
1,-5.33256405834399
1,-2.1968008034017017
1,-2.868255493360506
1,-2.1852092151872693
1,-6.250277353640494
1,-4.12834089733816
1,-5.413329832927135
1,-4.077789220970094
1,-3.6755300990635704
1,-3.79839655026753
1,-4.72761988326833
1,-3.8813226011948854
1,-2.0721465829302836
1,-3.0058856785678953
1,-3.7459157579900677
1,-5.813438683078698
1,-4.4232314916739135
1,-3.272638777057332
1,-3.6489320833788805
1,-3.3217713716401356
1,-4.139673143999881
1,-4.11427140189213
1,-3.9523706043136
1,-2.7594993588709134
