group,datum
0,-4.308816872362914
0,-6.045114014658554
0,-2.552961087754109
0,-5.9009483689316005
0,-2.409513676851695
0,-4.055087558845317
0,-4.43361751139611
0,-2.677350369150867
0,-4.454503154397852
0,-1.428320336819688
0,-2.822633859193441
0,-4.420317808763591
0,-4.4958511465073565
0,-3.1886236834724198
0,-4.806129016150635
0,-4.176652140696085
0,-2.6375966391275556
0,-3.1240685468198777
0,-4.190152033785769
0,-4.552394758212081
0,-3.4934193939216054
0,-3.796095697979945
0,-1.6874946689053396
0,-4.812126417875471
0,-3.6726933872872896
0,-4.612929533943788
0,-2.7851501188588554
0,-4.852507365992258
0,-4.366959795186719
0,-4.528531017051296
0,-4.344351654225333
0,-5.251953052425286
0,-4.9066068122061655
0,-4.241480265561114
0,-3.3842980474402062
0,-3.3441854175217154
0,-5.634677203605826
0,-3.9036590853627176
0,-3.168938105100093
0,-4.579681815135153
0,-3.9801717442805313
0,-3.1427264523531737
0,-4.300752598534049
0,-4.558682310031704
0,-3.1491870995482545
0,-3.307315963618375
0,-4.0841630782139955
0,-4.111450537156907
0,-4.001913773823549
0,-4.5122582949779675
0,-4.04163444664887
0,-3.3531814976699668
0,-3.930871997210834
0,-5.415239721383689
0,-3.457769187121743
0,-5.320961717941388
0,-4.397308024503064
0,-3.7710992479047
0,-5.013930870582321
0,-4.441925313704182
0,-3.870550245779042
0,-3.6281096898570224
0,-4.557465430428348
0,-5.258406524043842
0,-4.128985167444291
0,-5.440659326979141
0,-3.4107181163621347
0,-4.67990871709009
0,-4.909002031622487
0,-4.484513660733631
0,-5.126539540176397
0,-5.193995322750048
0,-4.652810091643868
0,-3.2443600583077363
0,-3.3113778304594663
0,-4.292542530506299
0,-3.7062211232976594
0,-6.502719397883817
0,-5.592629645096588
0,-3.7792570201030444
0,-2.423272539756179
0,-5.1149870462286176
0,-2.7665367110627104
0,-4.647176157496667
0,-1.621115038714934
0,-4.001452862335829
0,-6.323420547472317
0,-3.13545337770366
0,-2.8004220502371044
0,-5.094363504337987
0,-5.033420114563529
0,-2.830700400865175
0,-1.9110881292157407
0,-3.4452856103900116
0,-4.433579630081908
0,-4.782527123406505
0,-2.157527024418694
0,-5.402977113542377
0,-4.499936787666853
0,-3.227615402050044
0,-2.0849898806070533
0,-2.8947355653103086
0,-3.7619049468431007
0,-3.703361354193074
0,-3.4517235011806306
0,-4.944349468343964
0,-4.058652543061274
0,-2.7949111586439366
0,-3.4533701936710135
0,-3.6868290881366996
0,-3.2540385497666735
0,-5.944667932054356
0,-4.063133104801013
0,-4.308139554039864
0,-4.231298715601311
0,-2.710010295918563
0,-3.2912276032244145
0,-4.1066411216502345
0,-5.330156167520592
0,-4.225516557169432
0,-3.394128267182206
0,-3.2961524277146452
0,-5.929006280696804
0,-3.3256625830333144
0,-4.76422156898906
0,-3.9592095203326894
0,-1.954770844862582
0,-2.8454136670301713
0,-6.096765091567158
0,-5.461163831128109
0,-5.757456281310329
0,-4.112187647853921
0,-4.713248987351204
0,-3.342529318725284
0,-2.559734557590795
0,-3.6831677474631004
0,-4.048457214084535
0,-5.148837300704013
0,-5.238366721071416
0,-4.230874240256372
0,-5.167366659761684
0,-4.033101292039208
0,-5.7828136365706495
0,-5.098343022749535
0,-4.261896258805695
0,-5.1423128461115475
0,-4.175632059732179
0,-3.194412080320106
0,-3.550098250538676
0,-5.044222354172731
0,-3.7531104412466005
0,-3.7029892784038454
0,-4.305354224797224
0,-4.561864664696562
0,-2.6655695958886696
0,-2.2713985427429098
0,-3.4140143529131066
0,-5.652040716166762
0,-4.602814453348758
0,-4.659056373621137
0,-5.300810491428742
0,-3.2480985180473376
0,-5.1968321973143405
0,-3.6400796524142023
0,-3.231996755376465
0,-3.469018279199614
0,-3.156047818082148
0,-3.904052390610812
0,-5.224481347989072
0,-2.9447630621794083
0,-5.294152585885923
0,-1.2258313671410956
0,-4.3076990355364915
0,-7.42325193509755
0,-5.406708594024309
0,-3.544061896377368
0,-2.1924869587461258
0,-4.608961749073963
0,-4.967401358164426
0,-5.183133595719159
0,-2.1410909409566514
0,-3.79590783848857
0,-3.0443279789859448
0,-4.052996461431408
0,-5.527723525470052
0,-3.0715077858086253
0,-4.636852792365899
0,-4.799518567142373
0,-4.476853513029423
0,-5.411142230460065
0,-5.319008446578733
0,-2.2673697888881796
0,-3.059970228455718
0,-4.457750595102124
0,-4.733796935138695
0,-4.244690076712307
0,-3.7475277864205876
0,-4.561001225781175
0,-4.786986869835426
0,-3.129942966242113
0,-4.931040354188513
0,-3.91053975666565
0,-4.6389428765908844
0,-4.73859023414727
0,-2.8086208893195197
0,-4.36959617088898
0,-3.7103281358645175
0,-4.380028699824435
0,-4.410742742930594
0,-3.6638871391993253
0,-1.4565316324616688
0,-3.0093293200320845
0,-3.185441174540705
0,-2.9086727341321073
0,-3.5532820654761643
0,-4.665920417207963
0,-3.0365057502992534
0,-2.9609322333430743
0,-3.595049964145318
0,-3.38754049282739
0,-4.124546193022833
0,-2.4435078289818932
0,-2.9031119297422032
0,-6.212503640854779
0,-5.818354340167678
0,-2.158280477819937
0,-2.8846745953061017
0,-2.7088322626963235
0,-4.310005734571848
0,-3.784846751932939
0,-5.17029886806481
0,-3.285535907151447
0,-3.2584424584140974
0,-3.4915666068051876
0,-1.6252452357779652
0,-4.368855054582289
0,-3.1675061403984945
0,-2.67377307724698
0,-4.594748632156156
0,-3.1415050573744363
0,-2.8778460800839634
0,-3.8236337549231103
0,-3.466145016312736
0,-3.982500784042022
0,-3.0700965604491284
0,-3.408259807181458
0,-3.1795373436609533
0,-4.653748513854079
0,-3.520896764443868
0,-4.2924536455169475
0,-3.4499521421344417
0,-4.790414414504483
0,-3.1264010595577396
0,-1.4375392651634162
0,-5.216736438362882
0,-3.1849019940019025
0,-5.152242982821546
0,-4.367798010047476
0,-2.4029452843046895
0,-3.2104082265176537
0,-1.1795945115553614
0,-4.11502165708978
0,-3.4163883363083047
0,-4.340323899869636
0,-3.5333277087787125
0,-6.290579446312953
0,-7.0729303349841555
0,-4.185066737602753
0,-3.368268347918855
0,-5.360638923863286
0,-4.068022400730412
0,-4.247854502431468
0,-3.0035739690107737
0,-3.839865448008574
0,-3.35134128860257
0,-4.151582606283795
0,-4.94614589512822
0,-3.203398982549216
0,-5.107165528917501
0,-4.398909701842996
0,-3.095031096177712
0,-4.523462565269839
0,-3.300467953990017
0,-5.210984644212143
0,-6.735238678393931
0,-5.107273931468997
0,-4.848064960527413
0,-4.163886547425105
0,-2.8712753248981264
0,-4.441261707058862
0,-3.286063454714039
0,-5.8780927376229695
0,-4.658735996767352
0,-9.117924761942945
0,-3.3261630044219173
0,-4.4225415523780764
0,-3.782060319174482
0,-4.4020493271698955
0,-3.8527653688323023
0,-1.325059787600925
0,-2.994573389769174
0,-1.812206698421793
0,-4.22324448035715
0,-4.763343648350623
0,-4.1684571332102225
0,-2.4802741918198175
0,-4.401567486776674
0,-3.696754586415528
0,-6.514508099996906
0,-4.174932256436607
0,-4.2428376943161865
0,-4.228511732319013
0,-6.299694167280691
0,-2.026484843022229
0,-6.1508329138259406
0,-3.9022448055456254
0,-3.328600248921038
0,-4.2477121360730745
0,-4.236975756065341
0,-4.072952983509339
0,-4.046577060032319
0,-4.397547580482125
0,-3.884724995604241
0,-4.985067820469833
0,-4.277029700785157
0,-3.5313981983416842
0,-3.9824907273349845
0,-3.8558429812104187
0,-4.102696031634484
0,-5.014397069182813
0,-3.264625390160671
0,-2.1125062166954294
0,-0.9815071724015718
0,-3.0305848618274185
0,-3.4618730886570637
0,-4.326214584779939
0,-5.16250408835586
0,-3.049047357621606
0,-4.026871957265515
0,-3.2538341555001873
0,-5.920471705698059
0,-5.322777327800579
0,-4.319259145021046
0,-2.756619192909068
0,-4.849054395813769
0,-3.9770788895737565
0,-5.958729121408776
0,-3.8789994388522833
0,-3.874134203450997
0,-3.349051852792946
0,-4.1758418495295135
0,-4.3391140157492645
0,-3.7061011511138515
0,-2.497795960698321
0,-4.2851525155348575
0,-3.9824340449935156
0,-4.726484841274169
0,-4.805227231063127
0,-3.163699134166232
0,-5.836118317781103
0,-4.141211362073015
0,-4.19972891499133
0,-4.208230979570733
0,-4.913049050035199
0,-3.46262439402214
0,-5.037596152707434
0,-5.80560464432722
0,-3.3098444601650447
0,-5.47699347544353
0,-3.552489061018845
0,-3.679429272091731
0,-5.8892030058626075
0,-2.993859131841001
0,-3.3045738361406447
0,-5.159770155532793
0,-5.767536236330409
0,-5.2151519014994
0,-4.333952748907865
0,-3.334872307807732
0,-2.507848801955372
0,-3.8739394633109425
0,-3.7562708095090414
0,-3.801987691213271
0,-2.5520943850162263
0,-1.9584898257741585
0,-4.930591551370153
0,0.07999665822704483
0,-5.116377551563692
0,-3.6484626606580397
0,-5.024527629954997
0,-4.711766835040808
0,-5.320037716055499
0,-4.939838248895835
0,-5.44681524981631
0,-5.023575483474304
0,-3.3227398286480136
0,-2.3958936740508534
0,-4.389008445797465
0,-2.7072137276988424
0,-5.286831835159001
0,-4.725795081157836
0,-3.1747272546849743
0,-3.696006035438348
0,-4.3556054684361225
0,-2.4038988651187227
0,-2.7961010288973376
0,-2.0401034519077816
0,-4.367642747973848
0,-4.876406242410708
0,-4.018356440948077
0,-4.854453620616769
0,-4.262682843151876
0,-4.283125644420219
0,-4.913293617300733
0,-3.733402476563157
0,-4.303512187843378
0,-3.709100499076667
0,-6.01884857141663
0,-3.579242562128998
0,-3.927726556846538
0,-3.3505628169652923
0,-5.273759678841865
0,-2.903668148259487
0,-2.6907672342201554
0,-4.090262941604692
0,-6.872418158676599
0,-3.4921115072551907
0,-5.090298509709535
0,-2.504851314085229
0,-2.417370620992269
0,-3.202519440220379
0,-5.300995939051664
0,-5.225222191027918
0,-1.3677952431062232
0,-4.471336037185372
0,-2.9218484728333656
0,-3.1127036670967163
0,-3.7875639962984406
0,-2.4034957343055687
0,-5.3227533830575275
0,-4.1466773175438085
0,-2.602966612985024
0,-5.479593600348692
0,-4.186863654016853
0,-3.677234229661893
0,-4.22536070476367
0,-3.3927526377166046
0,-4.317791224177234
0,-3.479331266101043
0,-6.435482795389004
0,-6.822902548728051
0,-3.005629626788803
0,-4.843167600265755
0,-3.6360953127092097
0,-3.9857956721386545
0,-4.2520038858817975
0,-4.544577502048654
0,-2.523262953193486
0,-5.749936582291153
0,-4.743919517821817
0,-2.8639256216968176
0,-5.998003898721109
0,-4.472815729299866
0,-4.0126800114679275
0,-3.6919403832547264
0,-3.6265476499318186
0,-3.060500647397648
0,-5.709770080915003
0,-4.935669112922373
0,-5.492284980028261
0,-5.460078412035611
0,-4.07820397042156
0,-3.8468681580721764
0,-3.2970423821217483
0,-3.8405387109195237
0,-5.919069172115439
0,-3.3497836487852135
0,-3.8461979710398366
0,-4.204966292168792
0,-3.932067123428361
0,-3.460407737582149
0,-4.0061326476762105
0,-4.477599930340956
0,-2.9349635653394115
0,-2.9971890056378574
0,-5.399909104912058
0,-4.73136200236813
0,-4.382264357156232
0,-4.898281025172885
0,-4.901627127621455
0,-4.1825528680884565
0,-3.370803698056271
0,-4.2226710352026355
0,-3.462913459695899
0,-3.979111570912118
0,-5.230700064508251
0,-4.398693277984536
0,-3.2948499467008165
0,-3.7991448147510662
0,-3.741127404165069
0,-4.000062057211555
0,-2.9672160536825
0,-2.5303283338823963
0,-5.097248916506693
0,-3.826486404433779
0,-4.944431232476071
0,-3.6182504399240423
0,-1.4471009040593645
0,-4.145733205807355
0,-1.7263344661602287
0,-4.012004049970585
0,-4.162783332826809
0,-1.8690247706396224
0,-5.062081352854444
0,-3.6671222487581283
0,-3.8771487617902487
0,-4.539402860460804
0,-3.0299781763578335
0,-2.319059207917749
0,-3.055842843985637
0,-2.258834088333617
0,-3.564503015360107
0,-3.7573334960162517
0,-1.6392984148280965
0,0.5518234081051094
0,-4.536955554893137
0,-2.917230374809229
0,-3.7197806634619845
0,-3.318592155214485
0,-4.256712672657157
0,-3.14508817152762
0,-3.439871347995703
0,-3.087356153544842
0,-4.225918373267397
0,-3.538298983371131
0,-5.2278973280045
0,-4.7688518330157486
0,-2.457113876838867
0,-5.397292768939962
0,-3.775389524516379
0,-3.4162176141834517
0,-4.561206631096248
0,-4.244642744758256
0,-3.0633665447593827
0,-3.530870961624465
0,-4.1932426903302185
0,-3.8467307558915556
0,-3.431904281664277
0,-4.7013824261819055
0,-4.219111335873541
0,-6.064480207666259
0,-4.213162902742541
0,-2.0356843016600275
0,-3.2243935440365195
0,-6.399060049954874
0,-4.043010528497618
0,-4.495979036792203
0,-4.6364606559079995
0,-4.536859415584967
0,-3.6604942518152295
0,-3.316868009399571
0,-3.7308572822180404
0,-4.8566058298871
0,-2.631037678452168
0,-3.134366711747857
0,-5.014644814143641
0,-4.653964335079008
0,-5.069274111101512
0,-5.032519657650495
0,-3.946513489759134
0,-2.7945635746410344
0,-3.9984712078384868
0,-3.2977673842446067
0,-4.027437022431377
0,-3.3252582720271366
0,-6.5071485025586595
0,-6.587730413359388
0,-4.342967073659219
0,-5.244767007094277
0,-4.339628251537864
0,-3.5982878325738445
0,-5.562726418764549
0,-3.327321401911586
0,-5.518432251781264
0,-4.258568430880205
0,-1.9403515903846285
0,-4.476840567297744
0,-2.0920101558947803
0,-4.058947311204036
0,-2.113743518935638
0,-4.919801315869637
0,-4.043172430770076
0,-2.7295832633524655
0,-2.3819615451930387
0,-3.7504925670447307
0,-4.65255181732546
0,-2.739250218547589
0,-3.301627020464417
0,-3.0255332297072637
0,-3.548452980364069
0,-3.1979684426534734
0,-5.713003289138276
0,-7.000087437349638
0,-3.696067397505718
0,-3.9791449746844147
0,-4.09289519549048
0,-3.992591933871838
0,-4.620121334427131
0,-4.669380943884505
0,-3.381925872289006
0,-3.4644451749165563
0,-5.890672084903839
0,-3.2486297870319434
0,-4.741418832604062
0,-3.7578181041692456
0,-4.30439340402548
0,-4.858814878111755
0,-3.9424587560201276
0,-5.176629444602344
0,-3.4406191759633487
0,-3.4534895072958345
0,-4.827448439340991
0,-4.893321796209954
0,-4.592815976453866
0,-3.7718406182769098
0,-3.617612028879487
0,-3.5470868238897233
0,-3.6806150981026797
0,-4.408815874479564
0,-1.1263233063144003
0,-5.692762798012494
0,-4.439325938272657
0,-4.017834016558358
0,-3.138080005203114
0,-1.2814598327040834
0,-4.0346315971230915
0,-2.6307478630336454
0,-4.199344310849375
0,-3.0248834793408674
0,2.0316438961343426
0,-4.063358498588578
0,-2.2649031960035453
0,-3.6801455491744206
0,-3.590737126334017
0,-2.5884662648779186
0,-6.255487151839805
0,-4.3427266149612835
0,-2.1427898938529464
0,-5.1244125411642525
0,-2.7110723565219566
0,-4.5780006469597625
0,-5.3494531240498375
0,-5.052012689826599
0,-2.6474877822173255
0,-4.703792611105989
0,-2.800830512192144
0,-5.504770423416333
0,-3.878205731638583
0,-5.958607653442435
0,-3.776526371544065
0,-6.444848956232515
0,-3.2151522929058727
0,-3.8046076370497097
0,-2.2447089808946536
0,-5.163815331555335
0,-3.9775337883993407
0,-3.872615714777763
0,-4.649117964688579
0,0.4263797009051329
0,-5.288619774764751
0,-3.397008902773034
0,-4.260189144789789
0,-3.679934356629301
0,-3.526881498106575
0,-3.6851796611817007
0,-3.3307562369563084
0,-3.856645998951214
0,-4.316216219850904
0,-3.8406232131933615
0,-4.324574430561731
0,-5.385818708805804
0,-4.402977437791352
0,-4.06341976581337
0,-4.040732776813472
0,-2.7621328708717208
0,-3.381534103207952
0,-5.564817396615267
0,-4.333485467641416
0,-5.325733738961318
0,-3.488239875593906
0,-3.848971305793969
0,-5.010787036353344
0,-4.521425600650708
0,-5.464118305464402
0,-3.9496093211561933
0,-3.365444485414923
0,-3.2407947476851056
0,-4.007446016491297
0,-8.28746572947004
0,-5.423093210614933
0,-3.607245285143181
0,-4.64734101011188
0,-3.223664403313843
0,-3.7197992641648083
0,-4.450002494440215
0,-4.248416802950866
0,-3.328619683350466
0,-4.7476473854289765
0,-4.366953739964727
0,-3.4826499205176487
0,-4.35912610957141
0,-5.631215273770656
0,-4.138749933337592
0,-2.569163920858152
0,-4.928076679554065
0,-4.738526590708059
0,0.3571023018987587
0,-2.2396164595879595
0,-4.266526047294822
0,-5.654268188387896
0,-4.234130163128332
0,-3.6522806803311454
0,-5.5202014789471505
0,-5.353550657294411
0,-1.9546510773990904
0,-7.058900226316155
0,-3.740465398538924
0,-5.85386694046663
0,-3.242661705932492
0,-3.3654446641933964
0,-5.284780372059518
0,-2.2819444612790822
0,-3.1786474918662884
0,-3.285417302541437
0,-4.656867272037582
0,-4.1383499643392705
0,-1.78632024386203
0,-4.208217629760365
0,-4.8428924649594345
0,-4.594408924922327
0,-3.6469299458416153
0,-3.6304440613904525
0,-3.927524480712197
0,-5.645302003032754
0,-3.6179191971745777
0,-3.161615341530687
0,-4.959118855728824
0,-3.784851734513323
0,-4.170606427166424
0,-3.940394365090363
0,-3.7539839991834505
0,-3.9265432890265086
0,-4.786303211427852
1,-4.086872395824386
1,-5.802407279153655
1,-4.08067584528672
1,-3.6390339347438148
1,-5.757609439999608
1,-3.9746786991189644
1,-4.100282840388206
1,-4.708087732097056
1,-3.9211063571207765
1,-4.924907328526007
1,-4.9883893954268
1,-5.897303896423512
1,-1.7359466268455308
1,-5.315947094374915
1,-5.190577269200608
1,-3.1687772959977267
1,-2.3599924886644708
1,-3.2123281443931053
1,-5.562144338956539
1,-2.2948878261607866
1,-3.5764877746127977
1,-4.677735928170028
1,-3.544593518024036
1,-3.9209563185483254
1,-2.8512400972208587
1,-3.0670546023125067
1,-4.562671669442488
1,-2.722536337133802
1,-4.535331996394801
1,-4.60768585705631
1,-3.0942897720802787
1,-2.3400692467648385
1,-4.653908559176081
1,-10.33762737079497
1,-6.190614179492572
1,-5.46139561787189
1,-3.261913751107157
1,-4.640257495871463
1,-6.72835120526173
1,-5.066295137545189
1,-4.534218049263034
1,-3.913722193066745
1,-2.8751111400954334
1,-6.120117386098771
1,-4.958579460380273
1,-4.68898989669346
1,-4.640483984422039
1,-4.350970174516097
1,-3.34958593592474
1,-0.590758932148578
1,-4.433898658506666
1,-3.9672141271348247
1,-3.1045226706529396
1,-1.7636637237194073
1,-5.570169451791882
1,-5.328176172288762
1,-2.8887623577173236
1,-3.5694175489385347
1,-4.402449957637359
1,-4.07536359545442
1,-3.7828617841716325
1,-5.791515395722808
1,-4.167334179735011
1,-0.8243521330402652
1,-3.761594686940075
1,-4.1892487158142675
1,-2.8902039815901475
1,-4.0460467717228585
1,-4.298190310385515
1,-2.265220883967315
1,-3.421195969220515
1,-4.556164345569429
1,-4.53503221369634
1,-4.932462366741174
1,-4.375422891228751
1,-3.4915255289221037
1,-1.0836766770214785
1,-3.835734222182939
1,-4.055368209827656
1,-4.362039031423661
1,-4.605743454952895
1,-2.870870097804868
1,-4.24785113397815
1,-6.494382645415106
1,-3.45406833765664
1,-1.9856358855190708
1,-3.47809365897024
1,-4.592237441828021
1,-3.2117996744165076
1,-4.878563870124557
1,-7.058416867114719
1,-2.280865856235975
1,-4.179266782448605
1,-4.662136956526961
1,-2.746009802589241
1,-3.512198884042538
1,-4.250036606165175
1,-4.912125180739414
1,-5.867590394756579
1,-3.42421439727303
1,-3.7190832098630975
1,-3.7258406699009634
1,-4.666331932914164
1,-3.6669114499944966
1,-4.833638865441472
1,-3.8039668413395566
1,-4.064251836394113
1,-2.985117056216957
1,-4.259033029578379
1,-2.3757266518688662
1,-4.386220811223677
1,-4.731873153746358
1,-5.818994106288293
1,-3.3288758477612483
1,-5.195724224612361
1,-3.062197430905768
1,-3.115052119340859
1,-4.204376691023228
1,-4.094382675943692
1,-4.733761906447503
1,-5.558447494121539
1,-2.6065421444358248
1,-4.749263814171404
1,-4.893844251639898
1,-6.134218177223946
1,-3.440312185890704
1,-3.9716999399589743
1,-4.768765185272717
1,-4.387295203276022
1,-3.880195629245687
1,-2.968292294714014
1,-3.1559753411668092
1,-4.69527692004864
1,-3.054485333611772
1,-2.3081430497014086
1,-4.822071693910009
1,-2.2903231065542062
1,-3.948322419085452
1,-3.6563020646041644
1,-2.982488093658301
1,-4.193740821332025
1,-3.758297200819995
1,-4.025441000603097
1,-3.1530720717829333
1,-4.676645301268241
1,-4.332828597439346
1,-4.456320957448421
1,-2.061698005867834
1,-6.269686271498159
1,-5.678479895230841
1,-4.290737306697754
1,-2.897848884228896
1,-4.317169592228401
1,-2.504482838184944
1,-4.484574915441824
1,-3.3774867070457626
1,-5.364840152764609
1,-6.554033723442217
1,-3.833569957663775
1,-3.847143235235665
1,-4.3432612260429835
1,-3.1743507899662333
1,-2.705133259638635
1,-4.112611839161652
1,-2.9442895661662143
1,-3.547906247166316
1,-5.4686563928196685
1,-3.3190585661622003
1,-4.623039430424663
1,-4.9211680188671645
1,-3.508309496192895
1,-3.465547190028509
1,-4.0294974704156425
1,-4.1459960108167415
1,-4.274916274269541
1,-5.92027259311922
1,-3.3532312948636895
1,-6.027402488030696
1,-4.783714523312066
1,-2.993448478052678
1,-4.209416223297795
1,-4.259603435047249
1,-5.619519351677741
1,-5.273020015067193
1,-4.359671700657015
1,-4.3915716686924835
1,-3.738026402561881
1,-5.614568193916434
1,-4.826338271957775
1,-3.924769548917182
1,-2.0861951126194667
1,-3.731868747894463
1,-1.9307608352312426
1,-3.651364084098556
1,-4.916591259900088
1,-3.631737668925546
1,-2.961601967506348
1,-2.582851819164294
1,-3.868316892497768
1,-4.191249845882849
1,-3.741360608393051
1,-3.5370685147205863
1,-3.7369436199043107
1,-3.1899476412715995
1,-5.897847536599329
1,-3.7974617998647124
1,-4.013946532281303
1,-6.485317342264363
1,-2.999996478600905
1,-6.000445450686985
1,-1.3098489161548401
1,-4.281704419902298
1,-5.055553128284393
1,-4.15350786649773
1,-5.728426471805766
1,-3.644792507837669
1,-6.305114660564661
1,-2.158187797618499
1,-4.996872633373239
1,-5.855742312192617
1,-2.7750740522749733
1,-2.0947100589596293
1,-3.8791925455522343
1,-4.187574256986741
1,-4.068650324567157
1,-3.635141754321155
1,-2.83756397438989
1,-4.643362077704866
1,-3.282971450274307
1,-2.638752793401451
1,-3.4913945710368104
1,-5.217632999442777
1,-4.095219313947614
1,-3.408925200709084
